,respondent,task,interval,time,company,purpose,purpose_eval,detail,description,desc_eval_comp,desc_eval_elem,desc_eval_char,PQ1,ATT1,PQ2,HQ1,PQ3,HQ2,HQ3,ATT2,PQ4,HQ4,familiarity
579,19,4,10s,87,0,Weather report,1,0,Different weather maps. Report of ice.,1,2,0,3,4,4,4,4,4,4,3,3,4,FALSE
580,19,5,10s,94,1,Pet supplies,1,0,Various items available for pets. A child holding a box. A parrot.,1,3,0,2,4,4,4,4,3,5,3,2,4,FALSE
581,19,6,10s,72,1,Tech news,1,0,News page for tech related issues.,0,0,0,2,3,3,4,4,4,4,3,3,3,FALSE
582,21,1,10s,124,1,Sustainable clothing,1,0,Simplified layout; navigation banner at the top of the homepage to areas of the website and navigational content categories displayed at the bottom of the homepage.,1,2,1,6,4,4,4,5,4,4,5,5,3,FALSE
583,21,2,10s,119,1,Services for vaccinations and products such as sunglasses,1,1,"The webpage had a simple layout with four headings for vaccinations, sunglasses and two other products or services.",1,2,1,6,4,4,4,5,2,4,5,6,2,FALSE
584,21,3,10s,227,1,Sportwear and equipment,1,0,An image of a mountain leopard was clearly displayed on the homepage of the hill sport website.  Business information was displayed horizontally in a bar at the top of the webpage.  Below that was a horizontal navigational bar for areas of the website.  The marketing communication containing an image of the mountain leopard was for a specific product range that was being promoted.,3,4,0,5,5,6,5,5,5,5,5,5,5,FALSE
585,21,4,10s,117,1,A service; weather reports regionally and locally.,1,0,A regional weather report with information about temperature.  There was a banned on the right hand side of the webpage containing some information.,2,2,0,5,5,5,5,6,4,4,5,5,5,FALSE
586,21,5,10s,147,1,Sells animals for pet ownership,0.5,0.5,"Information about the categories of animals available for pet ownership such as cats, dogs and aquaculture.",0,1,0,5,5,5,4,5,3,4,5,5,5,FALSE
587,21,6,10s,224,1,Service; information and articles about the latest happenings in the technology sector,1,0,A lot of articles with technology content.  The clustered layout of the webpages structure made it seem a bit complicated.,1,1,1,3,4,4,4,5,4,3,5,5,4,FALSE
588,22,1,10s,66,1,Clothing company,1,0,"Categories of clothing they sell - kids & adults collection, very plain simple colours, not too much going on",1,1,2,5,5,6,6,5,6,6,5,6,4,FALSE
589,22,2,10s,59,1,Eyewar - sunglasses etc,1,1,"Categories of eyewear this company offer, picture of family on vacation, offering their summer range",1,2,0,5,5,4,3,4,3,4,4,3,3,TRUE
590,22,3,10s,346,1,"I think it sell sports/hiking/walking/camping equipment, i'm not 100% sure though it wan't very clear",1,0,"Just a few picture, there was a big cat, some mountains and shop categories, not much else on that page",1,3,0,5,5,4,4,5,4,3,3,3,4,FALSE
591,22,4,10s,89,1,Weather forecast website,1,1,"The page that was shown was describing the weather for Prague on thursday, there was a search bar to look for different locations as well if i remember right",2,3,0,6,5,6,4,5,4,3,6,4,3,FALSE
592,22,5,10s,104,1,"I think this is a pet store, im sure they sell food, and toys for pets etc",1,0,"I could see different prodcuts that the shop was selling, also different animals categories, available service like collection, and also a symbol of a shopping basket for shopping online",2,4,0,5,5,5,4,5,4,5,6,4,5,FALSE
593,22,6,10s,111,1,"I'm not sure, i think its just news website ?",0.5,0,"Lots of articles, i can recall article about cancer patients, and not much else, it looked very cluttered and was hard to focus on details with so much text in one place",1,1,0,3,3,4,4,5,3,3,3,2,2,FALSE
594,23,1,10s,136,1,Clothes,1,1,"Clothing website, mainly pastel colours used. Sold clothes for men, women and kids. Basic.",1,1,1,7,4,6,3,6,2,2,3,7,2,FALSE
595,23,2,10s,144,1,"Sport glasses, eye ware and contacts",1,1,Website selling a range of eyecare solutions. Typical horizontal menu with options followed by tiles for the 3 main categories. Quite neutral colours - please tell to the eye.,1,2,1,5,6,6,6,6,6,5,7,6,5,FALSE
596,23,3,10s,140,1,Sports ware - focus on running,1,0,"Sports website info tabs at the top and then options for catagories in tiles. Sport shoes, backpacks.",1,2,0,6,5,5,4,6,3,3,4,6,4,FALSE
597,23,4,10s,94,1,Weather forecast,1,1,Fairly standard weather forecasting website. Lots of blue colours. Option to view where its raining.,1,1,1,3,5,6,5,6,5,5,5,6,5,FALSE
598,23,5,10s,143,1,Pet shop selling animal products,1,1,Website selling pet products. Had horizontal menu to select products by pet. Below was special offer products I think. Basic.,1,2,1,5,4,5,3,6,3,2,4,6,3,FALSE
599,23,6,10s,100,1,News website,0.5,0,Very wordy - lots of options. Menus and most read articles,1,1,1,1,2,2,4,2,3,2,2,2,1,FALSE
600,24,1,10s,173,1,Sustainable clothing,1,0,"Most of the page promoting the fact that they're sustainable, at the bottom there are three clear sections for men's women's and children's ranges with pictures, at the top there's a menu and at the very top they advertise free shipping, pastel colour theme",3,4,1,6,6,6,5,4,6,5,6,6,4,FALSE
601,24,2,10s,226,1,"Sports glasses, sunglasses and contact lenses",1,0,"Home page of the site, it had pictures of people wearing the glasses they sell including sportsmen and families, three different sections for sports glasses sunglasses and contact lenses, could go find out more about the company at the top menu, the theme was white and blue ",3,3,1,5,4,6,5,5,5,4,5,6,4,FALSE
602,24,3,10s,329,0,Don't recall,0,0,There was a big cheetah/leopard photo in black and white and it was quite a minimalistic page,1,1,1,6,6,5,6,3,6,5,5,5,5,FALSE
603,24,4,10s,110,1,Weather forecast,1,0,"Big map in the middle showing weather forecast for Prague, more advanced options at the top and a few articles on the right hand side",1,3,0,4,4,5,4,6,4,4,5,5,3,FALSE
604,24,5,10s,133,0,Animal food and supplies,1,0,"There was a lot going on, at the bottom they had some suggested products to buy, they also promise a 60-minute pickup time, and they had photos of animals and a yellowish theme",2,3,1,2,2,3,3,4,3,3,3,3,4,FALSE
605,24,6,10s,282,0,News,0.5,0,"Some news articles with photo illustrations in the middle, live coverage on the left and most read news on the right, quite crammed in my opinion",2,3,1,2,2,3,4,3,3,3,2,3,2,FALSE
606,25,1,10s,153,1,it sells sustainable fashion items,1,0,"the page is a standard layout with space between blocks. It is quite sparse in places. There is a man, woman and a child demonstrating this this may for all and especially families",1,1,2,4,3,5,5,5,4,3,4,5,3,FALSE
607,25,2,10s,132,1,"it sells glasses, sunglasses and contacts",1,1,it uses a holiday image at the top of a family and then there are 3 pics underneath for funnels demonstrating the different types of products. It uses a heart in the logo,2,3,0,5,5,6,5,6,5,5,5,5,5,FALSE
608,25,3,10s,180,1,outdoor products,1,1,There is a large snow leopard in the middle and a couple climbing a mountain in the top picture. It is advertising something called dynafit which you can click through to. there are categories down the bottom,2,4,0,5,6,6,6,6,6,6,6,6,6,FALSE
609,25,4,10s,152,1,provides info about the weather,1,0,it has lots of weather pics using mainly blue and yellow for colours to match the weather symbols it shows each day of the week down the bottom,1,1,1,4,5,7,5,6,5,4,5,5,5,FALSE
610,25,5,10s,134,1,looks like pet products,1,1,it is a very busy site that has different pets along the top and then products underneath. It uses alot of colours and a logo,1,2,2,2,2,3,2,3,2,4,3,2,4,FALSE
611,25,6,10s,145,1,it looks like it is updating people on tech news,1,0,It is a very busy page but it is not ecommerce so for its purpose it is an info website. There are many stories to choose form including the bad news section on the right.,1,1,1,2,2,6,4,5,4,4,5,2,4,FALSE
612,27,1,10s,104,1,pajamas,0,0,"They are selling pajamas for the whole family. Man , woman and children.",0,1,0,5,4,5,5,5,4,4,5,5,4,FALSE
613,27,2,10s,91,1,Sunglasses,1,1,"They are selling sunglasses ,especially for holidays.",0,0,0,6,6,6,6,6,6,5,6,6,4,FALSE
614,27,3,10s,127,0.5,Clothes for hiking and touring,1,0,They are selling clothes for hiking such as boots and warm jackets. All the necessary clothing for touring around the wildness .,1,1,0,6,6,6,6,6,5,5,6,5,4,FALSE
615,27,4,10s,97,1,Weather forecast,1,1,It shows weather forecast. It seemed showing many details regarding to weather.,0,1,0,3,4,3,3,3,4,4,4,3,3,FALSE
616,27,5,10s,94,1,Stuff for pets,1,1,"They are selling pet products, such as food and shelter and toys .",0,0,0,5,5,5,4,5,3,4,4,4,4,FALSE
617,27,6,10s,107,1,Tech info,1,0,It provides tech news from the world also there were an article about currency.,1,1,0,3,4,3,3,3,4,3,3,3,3,FALSE
618,28,1,10s,76,1,"Sustainable clothing for men, women and children",1,0,"Very scandi style, clear images as to products on offer",1,0,2,7,7,7,7,6,6,6,7,7,7,FALSE
619,28,2,10s,85,1,"Eyewear, contact lenses",1,0,Showed the products the company sells,0,0,0,4,3,5,2,6,2,2,1,4,5,FALSE
620,28,3,10s,79,1,"Sports gear, clothes, accessories",1,0,"Big picture of a big cat, mountains and pictures of the products for sale",1,2,0,6,6,6,5,5,5,6,6,6,6,FALSE
621,28,4,10s,53,1,Weather forecasts and news,1,0,Weather forecast and news,0,0,0,6,6,7,7,7,4,5,6,6,5,FALSE
622,28,5,10s,73,1,Pet supplies,1,0,"Shop sells pet supplies like pet food, accessories for pets",0,0,0,6,6,7,2,5,3,3,3,4,5,FALSE
623,28,6,10s,84,1,Magazine/information about technology in the press,1,0,"Very monochrome and wordy page, not much colour",0,0,1,3,2,6,4,6,3,2,3,5,2,FALSE
624,29,1,10s,140,1,sustainable fashion,1,1,"Branding in line with nav bar. One image the width of the frame with a child saying sustainable fashion. Three more pictures below for male, female and childs products",2,3,0,7,7,7,7,7,7,6,7,7,6,FALSE
625,29,2,10s,188,1,glasses,1,0,Branding at top with search with nav bar below. Main image is of a family group on a beach wearing sun glasses. Below are options for different glasses,2,4,0,5,6,7,6,6,7,5,7,7,5,FALSE
626,29,3,10s,216,1,"sports wear, backpacks, shoes, winter stuff",1,1,"Branding at top with search bar, nav bar below with list of items. Main body has advert new line of clothes. Products listed below",1,4,0,5,6,6,6,5,6,5,6,6,6,FALSE
627,29,4,10s,168,1,weather forecast,1,1,Branding at top with search. Nav bar below with options. Weather map shown for a location on a thursday,1,3,0,3,3,4,3,4,3,3,5,5,2,FALSE
628,29,5,10s,158,1,Animal products,1,0,Animal product website. Search bar at the top. Nav bar below branding listing different animals. Larger image below. Below again is a selection of pet products,2,4,0,5,5,5,4,5,4,3,5,5,4,FALSE
629,29,6,10s,120,1,news,0.5,0,Branding in line with nav bar. Three columns on the page with mostly images in the middle. Very word heavy,1,2,1,2,2,4,4,3,2,2,3,1,1,FALSE
630,30,1,10s,72,1,clothing,1,1,clothes for adults and kids.  Summery colours.,0,0,1,6,6,6,6,5,5,5,6,7,5,TRUE
631,30,2,10s,93,1,conatct lenses,1,1,"asked if ready for a vacation, Initially thought it was for hiolidays then saw captions undereath for different contact lenses",1,2,0,3,3,4,4,3,4,5,3,2,4,FALSE
632,30,3,10s,85,1,outdoor gear,1,0,picture of a cheetah.  Shows what products are offered - running gear,1,2,0,4,5,5,4,4,5,5,5,6,5,FALSE
633,30,4,10s,88,1,weather news,1,0,"Weather for prague, reports of snow. ",1,2,0,4,5,6,5,5,4,4,5,5,5,FALSE
634,30,5,10s,118,1,animal products,1,1,"the colour yellow. approx 5 products were advertised including a water bowl and rodent wooden house.  Click and collect in 60 seconds,",2,2,1,6,4,6,4,5,4,3,4,5,3,FALSE
635,30,6,10s,97,1,technology news,1,0,Lots of news regarding tech stuff. Too much information to read.,0,0,0,1,1,1,4,2,4,4,2,1,1,FALSE
636,31,1,10s,149,1,"Clothing for men, women and children",1,0,"A webshop for mens, womens and childrens clothing. It is clearly structured with light blue colours. The shop offers free delivery up to a specific date",3,2,2,7,5,7,5,6,3,3,4,7,3,FALSE
637,31,2,10s,145,1,eye protection in the form of glasses and lenses,1,1,"This looks like the website of a provider of eye protection glasses and lenses. It explains how the products work, and also contains links to physical and e-shops",1,1,0,7,6,6,3,7,5,2,4,6,3,FALSE
638,31,3,10s,142,1,It provides active wear focusing on hillwalking,1,1,The website is a webshop for hillwalking attire. It has a big picture of a snow leopard which sets the tone for the type of products the company intends to sell. Clothing categories are clearly grouped together under general headings on the website,1,2,0,6,7,7,7,6,6,6,7,6,6,FALSE
639,31,4,10s,108,1,It provides a weather forecast for Czech Republic and Prague specifically,1,1,The website shows a weather map and mostly predicts rain. Then it focuses specifically on the weather in Prague,1,2,0,7,4,6,3,7,3,3,4,5,4,FALSE
640,31,5,10s,149,1,Provides products for a variety of pets,1,0,"The website caters for a variety of pets, it's a webshop that offers pet food and pet accessories. Products can be picked up from a physical store as quickly as in 60 minutes",1,2,0,7,3,6,1,7,1,1,3,6,2,FALSE
641,31,6,10s,141,1,News in the technology sector,1,0,The webpage focuses on the news in the technology world. It contains numerous article headings which I assume can be clicked on to access further content. There are also several pictures which also suggest there are articles behind them,1,2,0,1,2,3,4,3,3,2,2,2,3,FALSE
642,32,1,10s,61,1,Clothing,1,0,Women/Men/Kids clothing - colourful,0,1,1,4,4,4,4,4,4,4,4,4,4,FALSE
643,32,2,10s,74,1,sunglasses/glasses/contact lenses,1,1,A website selling eyecare,0,0,0,4,4,6,5,4,4,4,4,4,4,FALSE
644,32,3,10s,83,1,outdoor clothing/shoes,1,1,Website selling outdoor clothes/shoes,0,0,0,4,4,4,4,4,4,4,4,4,4,FALSE
645,32,4,10s,88,1,Provides weather forecast,1,0,Provides weather forecast and news,0,1,0,4,4,6,4,4,4,4,5,4,4,FALSE
646,32,5,10s,86,1,Pet food,1,0,Website that sells pet food,0,0,0,5,4,5,4,4,4,4,4,4,4,FALSE
647,32,6,10s,66,1,News/Publications,0.5,0,News/Publication of tech,0,0,0,4,4,5,4,4,4,4,5,4,4,FALSE
648,33,1,10s,134,1,Clothing,1,1,"Girl wearing a yellow tee, woman wearing yellow dress, grey background on first image, two other images of people also included",1,3,1,6,6,6,5,5,5,3,6,6,5,FALSE
649,33,2,10s,179,1,Wasn't clear - contact lenses,1,0,"Basic, not very clear, selling contact lenses, maybe glasses too - can't really recall",0,1,1,3,3,4,3,5,3,3,4,2,2,FALSE
650,33,3,10s,238,1,Sportswear,1,0,"A leopard, various block images",0,2,0,5,5,5,5,5,6,3,5,6,4,FALSE
651,33,4,10s,141,1,The weather forecast,1,1,"A general weather site, quite blue - a couple of different weather widgets",0,1,1,4,3,6,4,6,3,2,4,6,3,FALSE
652,33,5,10s,155,1,Animal supplies,1,0,"Various bold colours, images of animal products, different types of animal lists",1,2,1,5,3,5,2,6,2,3,4,5,4,FALSE
653,33,6,10s,185,1,Tech information,1,0,"Various tech info, a long list on the left hand side, news stories, very tech-looking",1,2,0,3,3,4,3,6,4,2,4,3,2,FALSE
654,34,1,10s,80,1,sustainable clothes of all ages,1,0,n.a,0,0,0,7,5,5,6,6,4,4,5,5,5,FALSE
655,34,2,10s,89,1,"sells glasses, sunglasses and contact lens",1,0,I saw a family lying on the beach and a image of a woman putting a contact in her eye.,1,2,0,6,3,6,3,5,3,3,3,7,2,FALSE
656,34,3,10s,78,0.5,sport clothing and footwear,1,0,A picture of a person hiking and a leopard,0,2,0,4,4,6,6,4,4,4,4,4,4,FALSE
657,34,4,10s,91,1,its a weather forecast page,1,0,"I saw a few different forecasts, and that it was set for Prague weather. Loads of different clouds and forecasts.",1,2,0,4,4,7,3,6,4,4,4,4,4,FALSE
658,34,5,10s,214,0,pet food,1,1,,0,0,0,4,4,4,4,4,4,4,4,4,4,FALSE
659,34,6,10s,175,1,technology,0.5,0,n.a,0,0,0,2,6,5,5,5,3,2,3,3,3,FALSE
660,36,1,10s,123,1,clothing for men women and children,1,0,"Large picture of girl and saying summer clothes. Below smaller pictures of man , woman and boy",1,2,0,5,5,6,4,5,4,3,4,7,3,FALSE
661,36,2,10s,136,1,glasses,1,1,"Picture of family  3wearing sunglasses and 1 wear clear glasses.  Below larger panels advertising glasses, sunglasses and  contact lens",1,2,0,6,6,6,5,6,4,4,4,5,4,FALSE
662,36,3,10s,156,1,"Shoes, clothes etc for outdoor wear",1,0,Big picture with a few small ones below which are titles shoes coats etc.,0,1,0,6,7,5,6,6,5,6,6,6,6,FALSE
663,36,4,10s,145,1,gives weather forecasts perticularly rain,1,0,"Map of checkia  with rain symbols,  below  it rain predictions for the next few days on right says Prague",1,3,0,4,4,5,4,4,4,5,5,6,5,FALSE
664,36,5,10s,103,1,Not clear,0,0,Cluttered smal  pictures of products but with no connection to each other,0,1,0,2,2,2,3,2,2,2,2,1,4,FALSE
665,36,6,10s,112,1,Batteries,0,0,Pictures of products down the middle with news item headlines on both sides of the main display,0,1,0,3,3,4,2,4,3,2,3,3,2,FALSE
666,37,1,10s,202,1,sustainable fashion for everyone. Though pictures seemed to be of sleepwear or loungewear,1,0,Showed images of adults and children wearing pastel/neutral coloured PJs or perhaps it was lounge wear. Think hearts featured on the clothes.,1,1,0,4,4,4,3,4,3,3,5,4,2,FALSE
667,37,2,10s,146,1,sunglasses of all sorts and astronomy gear,1,0,Picture of family wearing sunglass on top left hand side. List of categories of goos listed on top of page. Summery vibe to the page- seems to be all about sunglasses.,1,2,1,4,5,5,5,5,4,4,5,4,4,FALSE
668,37,3,10s,138,1,outdoor activity goods,1,1,Picture of a leopard most prominent feature of page. List of sporting activities catered for listed across the top of the page,1,2,0,5,5,5,5,6,5,6,6,6,5,FALSE
669,37,4,10s,113,1,weather forecasts,1,0,Picture if a weather map took up major portion of the page.,1,1,0,4,4,5,4,5,4,4,5,5,4,FALSE
670,37,5,10s,126,1,pet supplies,1,0,Company name as small logo on top left hand side. Listed the various pet categories catered for.,1,2,0,6,5,7,5,6,5,5,6,7,5,FALSE
671,37,6,10s,138,0,News?,0.5,0,Can't remember much. Seemed to be news headlines,0,0,0,3,3,4,3,3,4,3,3,3,3,FALSE
672,38,1,10s,163,1,Clothes,1,0,"3 boxes in the mainfram - Men's products, Womens and children 
free shipping was at the top in small writing 
The logo was in small round blue circle",2,3,0,6,3,4,2,4,1,3,4,4,2,FALSE
673,38,2,10s,155,1,Sunglasses and contact lenses,1,0,"The page had a blue colour scheme 
3 main boxes at the bottom with sunglassess and contact lenses 
Family picture on the beach in the middle 
there was a menu along the top",2,3,1,4,4,5,4,3,4,5,5,7,5,FALSE
674,38,3,10s,159,1,Outdoor sports gear,1,1,"Outdoor gear 
A big cheetah/leopard 
People walking up a hill",0,2,0,4,4,4,4,4,7,6,5,5,5,FALSE
675,38,4,10s,165,1,Weather information,1,0,"A map with different temperatrues 
Along the side was the speed of the wind for different days 
The name is the website was written in blue 
Pragua in the top right hand corner ",2,4,0,5,4,4,4,3,2,2,3,4,2,FALSE
676,38,5,10s,114,1,Pet food,1,1,"A few products available on the site 
search bar 
",0,1,0,6,2,4,3,4,3,3,4,4,2,FALSE
677,38,6,10s,104,1,Information on tech,1,0,It was one big block of text,0,1,0,1,1,3,4,6,4,1,2,1,1,FALSE
678,39,1,10s,-337,1,Clothing,1,0,"A clean looking page with details of the company across the top.
A large picture across the middle featuring their childrens promotion.
Three smaller pictures below for men's, women's and childrens clothing",2,3,1,6,6,6,6,6,6,5,7,7,5,FALSE
679,39,2,10s,-348,1,Glasses and sunglasses,1,0,"Bright clean feel. Company information across top. Clear menu choices across the page. Three major pictures leading to further detail - sunglasses, glasses etc.",2,3,1,6,7,6,7,5,7,6,6,6,6,FALSE
680,39,3,10s,-350,1,Outdoor clothing and supplies,1,0,"Company information at top. Central picture of two runners jogging up a hill with a snow leopard in the foreground. 
clear picture buttons across the bottom leading to other areas of the website",2,4,0,6,7,6,6,5,7,6,6,6,6,FALSE
681,39,4,10s,-345,1,detailed weather information,1,0,It was obviously a weather page with a central map of an area showing current weather conditions diagrammatically. More detailed information in boxes giving temperature forecasts and other weather information,1,2,0,3,4,5,5,4,5,5,5,5,5,FALSE
682,39,5,10s,-379,1,Pet food and supplies,1,0,"Details of the company at the top with a breakdown by pet type below.
Main promo offer below that and then examples of specific products ",1,2,0,5,5,6,4,5,4,3,5,6,5,FALSE
683,39,6,10s,-313,0.5,It did not seem to be selling anything but instead had information on environmental issues,0,0.5,Title with company name and some details. A bar down the left with what looked like timed news items. Central pictures and headlines that looked like they lead to more detailed reports,2,3,0,3,4,4,5,5,5,3,4,5,5,FALSE
684,40,1,10s,182,1,"Mens, Womens & Childrens Clothes",1,0,"Shipping info, logo, banner, menu items, 3 columns with picture & text in each: Mens Clothing, Ladies clothing, Kids Clothing",1,3,0,7,7,7,7,7,6,5,6,7,5,FALSE
685,40,2,10s,166,1,"Glasses, lenses, eye care",1,1,"logo, Info, menu items, banner, 3 picture blocks: Glasses, lenses, eye wash",1,3,0,6,6,6,5,5,5,5,6,6,5,FALSE
686,40,3,10s,236,0,"Clothes, footwear, bags - Walking related",1,0,"Info items across the top, logo & banner, picuture of a white tiger & mountains, hegagon with writing, 4 item picture blocks clothes, footwear, bags & something else",2,5,0,5,6,6,6,5,5,5,5,6,5,FALSE
687,40,4,10s,181,1,Weather forecast,1,1,"Logo & Banner.  Day information, Map with weather icons.  Orange box with umbrella.  Forecast box for future days another with more information",2,4,0,6,6,6,5,6,5,5,6,6,5,FALSE
688,40,5,10s,226,0.5,A varoety of things for pets,1,0,"Logo, menu items with animal pictures, banner with promotions, items for sale",1,3,0,2,3,2,4,3,2,2,3,3,4,FALSE
689,40,6,10s,208,1,Don;t know,0,0,"News paper style website.  Info banner in black,  Lots of items/categories.  Table of contents on the left column & Middle column had 3 pictures & text, right column was primarily text.  ",2,4,0,1,1,1,2,1,1,1,1,1,1,FALSE
690,41,1,10s,432,1,clothing,1,1,4 images on large with the 3 subsections of men woman and children along the bottom,1,2,0,6,3,4,4,6,3,5,3,4,2,FALSE
691,41,2,10s,148,1,glasses/contact lenses,1,0,"Children on a beach, products below, 3 sections, running glasses, glasses and contacts",1,3,0,4,3,4,3,6,5,3,4,5,3,FALSE
692,41,3,10s,1655,1,"Hiking gear, footwear, outdoorwear etc",1,0,"Looked well, related to hiking in winter, made the gear seem like it would be useful, white used and different products eg. footwear clearly displayed on the bottom",1,2,0,6,6,5,7,4,7,4,4,6,4,FALSE
693,41,4,10s,111,1,weather forecast,1,0,"Map with standard weather forecast on it, simple weather for next days below this",1,2,0,5,3,6,3,1,3,3,4,4,1,FALSE
694,41,5,10s,578,0,"Sells all pet needs, food and leads",1,1,"Not too professional, loads of photos, easy to use",0,0,1,7,3,4,2,6,1,2,2,4,4,FALSE
695,41,6,10s,143,0.5,News,0.5,1,"News site, looks very easy ti use, headlines on the left, news stories centre and tabs along the top for topics",1,3,0,6,6,6,7,4,6,4,5,7,4,FALSE
696,42,1,10s,90,1,Sustainable fashion,1,0,"Sustainable fashion for men, women and children - showcasing summer collection",1,2,0,4,4,4,4,4,4,4,5,5,4,TRUE
697,42,2,10s,91,1,Optical glasses,1,1,A family on a beach - to start with I thought it was for a tour operator selling holidays,0,1,0,3,4,4,4,4,4,4,3,2,4,FALSE
698,42,3,10s,117,1,Outdoor clothing specialists,1,0,Clothing to cater for the outdoors,0,0,0,5,4,5,4,5,4,4,4,5,4,FALSE
699,42,4,10s,81,1,Provides forecasted weather predictions,1,0,A page showing weather forecasts,0,0,0,3,4,4,4,4,3,4,4,4,4,FALSE
700,42,5,10s,97,1,Pet food and equipment,1,0,Selling all sorts of pet foods for a wide range of animals,0,0,0,4,4,4,4,4,4,4,4,4,4,FALSE
701,42,6,10s,110,1,Provides new and info on a range of tech areas,1,0,"Like a publication with an index over on the left hand column, and various headers to click on whichever tech area you are interested in",1,2,0,4,4,4,4,4,4,4,4,4,4,FALSE
702,43,1,10s,124,1,"Clothing for men, women and children",1,0,"A very clear and pleasant front page, good colour scheme with pleasant pics and very non ambiguous.",1,1,2,7,7,7,7,5,7,6,7,7,6,FALSE
703,43,2,10s,159,1,Vision related services,1,0,A stylish eye related web page that took me a few seconds to realise what the actual product was as it looked a little like an outdoor holiday website!,1,0,1,3,6,3,6,2,6,6,5,2,6,FALSE
704,43,3,10s,122,1,Sports attire,1,0,"A site for outdoor attire such as hiking etc, good layout and captivating front page. Looks professional.",1,0,2,6,6,6,6,5,5,5,6,6,6,FALSE
705,43,4,10s,125,1,A standard weather forecast web page,1,0,"Good layout and it does exactly what the consumer wants, clear and precise. ",0,0,2,6,5,7,4,6,4,3,6,7,5,FALSE
706,43,5,10s,142,1,Pet related equipment,1,1,A busy but informative page that sells a plethora of pet related equipment.,1,1,1,3,4,5,3,5,3,3,3,3,4,FALSE
707,43,6,10s,123,1,Up to date tech info as well as current affairs related info,1,0,Detail and very text heavy but looked to contain a lot of information,0,0,1,5,5,5,4,5,4,2,4,5,5,FALSE
708,44,1,10s,177,1,"Fashion clothing for men, women and children",1,0,"The tiny font of the company name made it very difficult to appreciate the rest of the advert. There were pictures of a man, woman and child all wearing very bland looking clothes.",2,2,0,4,3,4,2,6,1,1,4,5,2,FALSE
709,44,2,10s,127,1,"Glasses, Sunglasses",1,1,Family posng on a beach - everyone has sunglasses and look happy,0,1,0,6,6,5,6,4,4,4,4,6,4,FALSE
710,44,3,10s,233,1,"Everything outdoors needed such as clothes, footwear, camping equipment, rucksacks",1,0,"I saw a snow leopard with a mountain in the background. There was a mountaineer going up a hill. Below the pic is an option to go onto different departments featuring clothes, footwear, rucksacks and camping eqpt.",2,3,0,4,7,7,6,5,5,5,5,6,7,FALSE
711,44,4,10s,133,1,Weather reports,1,0,Weather charts with symbols - mostly cloudy,1,1,0,5,5,5,4,4,4,5,4,3,4,FALSE
712,44,5,10s,165,1,Petfood and all things related to pet-keeping,1,1,"The site was attractive showing a doggy bag - presumably full of food for pets. There were options for dogs, cats and other types of pets to click on for further info.",1,2,0,4,5,5,5,4,4,5,5,5,5,FALSE
713,44,6,10s,165,1,Energy news and storage batteries,0.5,0,There were news on energy prises going up and various different types of energy storage.,1,2,0,1,3,3,4,4,3,2,2,1,1,FALSE
714,45,1,10s,72,1,sustainable clothes,1,0,Nice and clean website - just a few pictures and icons really pleased,0,0,1,7,7,7,7,2,7,7,7,7,7,FALSE
715,45,2,10s,99,1,"eye care for summer and holidays  - sport sunglases, contact lenses etc",1,1,"there was a nice picture of a family on holiday, person running person changing contact lenses = overall it was too blue for me ",1,2,1,5,4,5,3,5,3,5,5,5,4,FALSE
716,45,3,10s,63,1,mountain clothing and footwear,1,0,I like the design,0,0,0,6,7,7,7,2,6,7,7,6,6,FALSE
717,45,4,10s,62,1,provide information about weather,1,0,Easy to understand and navigate,0,0,0,6,5,5,4,6,3,2,5,6,6,FALSE
718,45,5,10s,70,1,sell animals related producst,0.5,0,I liked the colors and the way the website was organized,0,0,0,5,7,7,7,2,7,7,7,7,7,FALSE
719,45,6,10s,99,1,It's a website providing news about itech word,1,0,There was too much text on the page and hard to get a better understanding what is the website's main purpose,0,0,1,5,3,3,3,2,2,1,4,1,4,FALSE
720,47,1,10s,223,1,clothes,1,0,"menu - small logo - too small actually as name wasn't stand out. 
underneath full image of a young girl in a yellow tshirt.
underneath that three images to make up a typical white family. man, woman, and a young boy. each image being a click box to men's fashion, women's fashion etc",3,4,0,6,5,6,4,6,4,4,4,4,3,FALSE
721,47,2,10s,217,1,glasses / contact lenses for eyes,1,1,"menu bar across the top. underneath icare name.
underneath that an image of a young family on the beach in sun glasses facing camera. underneath that 3 boxes for various eye products. one being for contact lenses",2,4,0,6,5,5,4,5,4,4,5,4,4,FALSE
722,47,3,10s,260,1,clothing,1,1,"menu across the top of the page and then the hillsport logo with an outline of the a mountain underneath.
then a beautiful image of a snow leopard? advising of the 2020 collection. underneath that 4 boxes with images as prompts to click on. one was for clothes - cant recall the rest ",3,5,0,6,6,5,6,5,6,6,6,5,6,FALSE
723,47,4,10s,172,1,weather forecasts,1,1,blue menu banner at the top. then underneath for 3/4 of the page from the left hand side was a map and forecast for different areas for Thursday. on right hand side was a menu of weather items,3,4,0,4,4,5,4,5,4,5,4,5,4,FALSE
724,47,5,10s,229,1,food for animals,1,1,"very bold menu and search engine as a banner across the page.
then underneath a very bold yellow background  and red circle about delivery in 60 minutes. next to this am image of i imagine a one of their delivery boxes as it has their name on,
underneath this was examples of animal food - the only one i can remember is reptile food ",3,4,0,5,5,4,4,5,4,4,4,5,3,FALSE
