,respondent,task,interval,time,company,purpose,purpose_eval,detail,description,desc_eval_comp,desc_eval_elem,desc_eval_char,PQ1,ATT1,PQ2,HQ1,PQ3,HQ2,HQ3,ATT2,PQ4,HQ4,familiarity
463,45,2,5s,53.0,1.0,eyesight,0.5,1.0,"different glasses, contact lenses",-,-,-,5.0,5.0,6.0,3.0,5.0,2.0,4.0,5.0,5.0,3.0,False
464,45,3,5s,79.0,1.0,mountain gear,1.0,1.0,"snowlepoard
different types of items for sale",-,-,-,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,False
465,45,4,5s,54.0,1.0,weather forecast,1.0,1.0,"images, colours, information",-,-,-,6.0,5.0,7.0,5.0,7.0,4.0,4.0,4.0,6.0,4.0,False
466,45,5,5s,81.0,1.0,animal accessories and food,1.0,0.0,variety of animals which I'm guessing you can then buy for?,-,-,-,5.0,5.0,5.0,4.0,6.0,4.0,4.0,6.0,6.0,5.0,False
467,45,6,5s,74.0,1.0,information on technology,1.0,0.0,"lots of information in columns
articles
wordy",-,-,-,2.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,1.0,False
468,46,1,5s,95.0,1.0,they sell clothes,1.0,0.0,I first saw a child model on the front page with a sign of the price next to them. then saw that they also offered men and women clothing aswell,-,-,-,7.0,7.0,6.0,7.0,5.0,5.0,5.0,6.0,7.0,6.0,False
469,46,2,5s,171.0,1.0,nan,0.0,1.0,I saw a bright and vibrant web-page which made me thing that the website sells some kind of holiday packages for family or sell clothes and accessories for holidays. I saw a slogan that said ready for vacation but did not end up concluding on what they sell.,-,-,-,6.0,7.0,5.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,False
470,46,3,5s,143.0,0.0,hiking and sport clothing,1.0,0.0,I saw an animal that looked like a white jaguar and i saw that they offered different types of clothing. Not much i could have retained from that website.,-,-,-,6.0,3.0,6.0,3.0,6.0,4.0,3.0,5.0,6.0,5.0,False
471,46,4,5s,144.0,1.0,the website shows the weather and forecast ,1.0,0.0,The first thing i saw was the graphic in the middle of the different weather forecasts and then looked up at the name of the website,-,-,-,6.0,2.0,5.0,2.0,6.0,2.0,3.0,4.0,6.0,2.0,False
472,46,5,5s,140.0,0.5,pet accessories ,1.0,0.0,It was quite hard to figure out what the company was selling as there was no clear indication of what they are selling. I had to read the items they sell to get a good picture of what they could potentially sell.,-,-,-,6.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,False
473,46,6,5s,181.0,1.0,They provide news articles,0.5,0.0,The was looked like a typical news page with one big headline and several sub news articles with exaggerated thumbnails. I liked the simplicity but typical. I would only read to catch up on mutual interested topics but would not go out of my way to continue reading other articles as it looks boring.,-,-,-,7.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,6.0,4.0,False
474,47,1,5s,85.0,1.0,clothes for kids and adults,1.0,0.0,website for selling clothes for adults and children,-,-,-,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,False
475,47,2,5s,134.0,1.0,travel sunglasses and wear,1.0,1.0,"simple,  a family picture, sunglasses for sale",-,-,-,6.0,5.0,6.0,5.0,6.0,5.0,3.0,5.0,5.0,4.0,False
476,47,3,5s,139.0,0.5,mountaineering gear,1.0,0.0,"a pic of an animal, clothes and boots for sale for trekking ",-,-,-,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,False
477,47,4,5s,86.0,1.0,weather forecast,1.0,0.0,"weather forecast website, national and international",-,-,-,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,False
478,47,5,5s,110.0,1.0,products for animals,1.0,0.0,selling products for animals/pets,-,-,-,4.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,False
479,47,6,5s,65.0,1.0,news,0.5,0.0,news webpage,-,-,-,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,False
480,48,1,5s,78.0,1.0,Sustainable fashion,1.0,0.0,"Lovely and clear - not too much information and nice, simple design.",-,-,-,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,False
481,48,2,5s,74.0,1.0,"sunglasses, glasses, contact lenses",1.0,0.0,Another fairly clear website design,-,-,-,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,4.0,5.0,False
482,48,3,5s,73.0,0.0,Sports gear,1.0,0.0,Cheetah and a very handsome one at that,-,-,-,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,False
483,48,4,5s,89.0,1.0,Weather forecasts,1.0,0.0,A pleasant looking weather forecast website,-,-,-,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,False
484,48,5,5s,79.0,1.0,Unclear in 5 seconds,0.0,0.0,Much too busy.....too much information to take in at just a glance,-,-,-,2.0,1.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,False
485,48,6,5s,85.0,1.0,Technical specs,0.5,0.0,"Again, far too much information to process in 5 seconds",-,-,-,1.0,5.0,4.0,5.0,6.0,7.0,5.0,5.0,2.0,4.0,False
486,2,1,10s,70.0,1.0,Sustainable fashion,1.0,0.0,"Mens, womens and childrens clothing",-,-,-,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,False
487,2,2,10s,85.0,1.0,Gkasses,1.0,0.0,"Sunglassess, prescription glasses",-,-,-,6.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,False
488,2,3,10s,82.0,1.0,Outdoor clothing and accessories,1.0,0.0,I can't remember anything except a picture of a tiger?,-,-,-,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,False
489,2,4,10s,244.0,1.0,Weather forecasts,1.0,0.0,Weather forecasts,-,-,-,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,True
490,2,5,10s,67.0,1.0,Pet products,1.0,1.0,Pet products for sale,-,-,-,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,False
491,2,6,10s,65.0,1.0,News articles,0.5,0.0,Can't remember,-,-,-,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,False
492,3,1,10s,89.0,1.0,sustainable clothing,1.0,1.0,"not much detail, pictures mainly took over page",-,-,-,6.0,6.0,7.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,False
493,3,2,10s,71.0,0.0,glasses or contact lenses,1.0,1.0,"looking at holidays and making sure you are covered with your glasses, sunglasses or contacts",-,-,-,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,False
494,3,3,10s,60.0,0.0,not sure,0.0,0.0,dont remember a lot from the information given,-,-,-,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,False
495,3,4,10s,175.0,1.0,weather info,1.0,1.0,weather for america? also looking at different weather forcasts ,-,-,-,5.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,False
496,3,5,10s,109.0,0.5,food and toys for animals,1.0,0.0,logo and different pages were quite big at the top,-,-,-,5.0,6.0,4.0,2.0,5.0,2.0,3.0,3.0,5.0,3.0,False
497,3,6,10s,122.0,1.0,news website about technology and otehr updates,1.0,1.0,pictures take over main area in the middle and articles in the side,-,-,-,6.0,5.0,3.0,4.0,3.0,6.0,4.0,4.0,3.0,4.0,False
498,4,1,10s,122.0,1.0,Sustainable fashion,1.0,0.0,"Simple sustainable clothing site. 3 major sections - mens, womens and something else. Children I think. Clothes all looked like pajamas. Lots of faded pastel colours. Blonde woman looked like a kid. Man had a beard.",-,-,-,6.0,5.0,7.0,5.0,7.0,5.0,2.0,7.0,7.0,4.0,False
499,4,2,10s,96.0,0.5,Glasses,1.0,0.0,"Three sections, one for glasses, contact lenses and sunglasses respectively. nearest store was prague. Appointment button top right",-,-,-,6.0,5.0,7.0,5.0,7.0,5.0,3.0,6.0,7.0,4.0,False
500,4,3,10s,103.0,1.0,Outdoors gear,1.0,1.0,Snow leopard and people running up a hill. Open 9-5 mon-fri. Backpacks and some other sections along the bottom. New collection. Lots of white and blue,-,-,-,5.0,5.0,6.0,4.0,6.0,5.0,3.0,6.0,6.0,4.0,False
501,4,4,10s,91.0,1.0,Weather reports,1.0,1.0,It was showing weather in prague. Mostly around 18/19 degrees. Weather was for thursday. Cold and rain notice near the top,-,-,-,2.0,2.0,7.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,False
502,4,5,10s,110.0,1.0,Animal products,1.0,0.0,"There were sections for different animals. Dogs, cats, small animals - I forget most but then there was a word I'd never seen before. Terrasctium? That's wrong but it's something like that. Online to delivery in 60 minutes.",-,-,-,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,False
503,4,6,10s,112.0,1.0,It's a news site I think,0.5,0.0,Very text based. Articles that looked focused on tech. Some problem with operators and money. An article on energy storage solutions.,-,-,-,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,False
504,7,1,10s,129.0,1.0,Clothing,1.0,0.0,"This was a page selling clothing for men, women and children. It looked to sell mainly pyjamas. the page was built of mainly neutrul colours and have 4 pain pictures, 2 of children wearing the clothing, 1 women and 1 man. This allowed you to select whether you were looking for men or women or childrens clothing. The company logo with their name in it was a blue circle.",-,-,-,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,5.0,False
505,7,2,10s,106.0,1.0,"Sells sunglasses, sports glasses and contact lenses",1.0,1.0,"The page had a main picture with 2 adults and 2 children laying on a beach. Below there was 3 sections, sports glasses, sun glasses and contact lenses with up close pictures of the products. There was a menu at the top allowing to select between sections.",-,-,-,6.0,5.0,6.0,4.0,6.0,4.0,5.0,6.0,6.0,3.0,False
506,7,3,10s,114.0,1.0,Sports gear,1.0,0.0,"It was a sports page, with a large picture in the middle of a white lion/tiger and people walking up a mountain. The top of the page had a generic menu bar allowing to click through different tabs and at the bottom there was some sections for different sports",-,-,-,5.0,5.0,6.0,5.0,6.0,4.0,5.0,6.0,6.0,4.0,False
507,7,4,10s,131.0,1.0,It provides weather forcast for different days and locations,1.0,0.0,"The page was called Weathery, which was a mostly blue web page. In the middle left hand side there was a map with temepratures in the different locations. At the bottom was the different days of the week and there high and low temperature and also information on things such as rain or cloud. In the top right it said that we were looking at Prague. ",-,-,-,4.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,False
508,7,5,10s,137.0,1.0,Food for animals,1.0,0.0,The page was for a company called Mega Zoo. At the top there was a menu bar that allowed you to select different types of animal. There was a large advertisement photo just below this. Then at the bottom of the page there was a few different food pieces being advertised for sale.,-,-,-,4.0,2.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,False
509,7,6,10s,128.0,0.5,Provides news articles and also weather,0.5,0.0,"The page was a news page, with lots of different news articles listed on the left hand side. The top of the page had menu bar in which you could navigate through different topics. It said prague with the weather at the top. The middle of the page had the main new story of the day with pictures.",-,-,-,2.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,False
510,8,1,10s,104.0,1.0,Sustainable clothing,1.0,0.0,"It offers sustainable clothing for men, women and children with a picture of each of them in different categories.",-,-,-,5.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,False
511,8,2,10s,104.0,1.0,"Sunglasses, sports glasses, contacts",1.0,0.0,It sold different types of eye products that are used for holiday/sports purposes.,-,-,-,4.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,3.0,False
512,8,3,10s,132.0,1.0,Mountain/outdoor sporting equipment,1.0,1.0,A large picture of a Snow Leopard and a shop offering outdoor equipment such as shoes and backpacks.,-,-,-,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,False
513,8,4,10s,109.0,1.0,Provides weather forecasts ,1.0,1.0,"It was showing weather for an area, I think Prague, and different articles on the climate ",-,-,-,7.0,4.0,5.0,5.0,7.0,5.0,3.0,6.0,7.0,4.0,False
514,8,5,10s,108.0,1.0,Pet products and animals,1.0,0.0,There were different animals you can but at the top and it offered 60 minutes pick up time.,-,-,-,2.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,False
515,8,6,10s,135.0,1.0,It is a news website relating to technology and medicine ,1.0,0.0,"There were various pictures and articles about topics such as batteries, cancer and government policy",-,-,-,6.0,5.0,6.0,5.0,6.0,4.0,4.0,6.0,7.0,5.0,False
516,9,1,10s,174.0,1.0,"Clothes for men, women and children",1.0,1.0,"One large picture of a girl in a yellow hedghog t-shirt at the top of the page. Under that, there were three pictures, one of a man in a striped t-shirt, one of a woman and one of a boy, presumably leading to the different sections of the website. There was also a list of the different departments down the left-hand side. ",-,-,-,6.0,6.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0,5.0,True
517,9,2,10s,118.0,1.0,"Eyecare - sunglasses, contact lenses, glasses",1.0,1.0,"One large picture of a family on holiday all wearing sunglasses as the main feature. Below that, links to sections on contact lenses and sunglasses and another section I can't remember. ",-,-,-,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,False
518,9,3,10s,116.0,1.0,"Sports wear, specifically for hill/mountain activities ",1.0,0.0,"One large picture of a big cat (snow leopard?) superimposed on top of a picture of people running up a hill or mountain - below that, were links to different sporting needs, shoes, accessories etc ",-,-,-,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,False
519,9,4,10s,124.0,1.0,Weather forecasts and weather news,1.0,0.0,"One large weather map showing current weather as the main feature on the page. Under that are tabs for the following days to see what the weather is going to be like. On the right, there are links to the latest weather news and a summary of the forecast in Prague for the coming days. ",-,-,-,4.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,False
520,9,5,10s,93.0,1.0,Pet food and accessories ,1.0,0.0,It had a lot going on - lots of different sections to click through too.,-,-,-,5.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,False
521,9,6,10s,117.0,1.0,Provides news on technology ,1.0,0.0,Lots of different stories on the latest news on technology developments. There was a live ticker on the side of latest news in the industry and a section on the other side showing the most read stories on the website. ,-,-,-,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,False
522,10,1,10s,170.0,1.0,"Sustainable clothing for men, women and children.",1.0,0.0,"Made up of four images, three of which are related to each category with a man, woman and child visible.",-,-,-,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,False
523,10,2,10s,174.0,1.0,"Eyewear (Eyeglasses, sunglasses and contact lenses).",1.0,0.0,"Images at bottom of page which are category themed draw attention right away. Logo is quite plain at top of page. Overall, not particularly memorable.",-,-,-,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,False
524,10,3,10s,169.0,1.0,Outdoors and sports clothing and accessories,1.0,0.0,Main image is of a cheetah (?) and two individuals heading up a mountain. Well-organised list of categories on top bar and attractive image links along bottom for some categories too.,-,-,-,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,False
525,10,4,10s,176.0,1.0,Provides weather forecasts and weather-related news,1.0,1.0,"Made up of large image showing weather forecast which draws attention. Weather news articles visible in small box on right side. Some links at top of page, but cannot recall content; attention drawn to large forecast graphic.",-,-,-,5.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,False
526,10,5,10s,141.0,1.0,Pet/animal products,1.0,0.0,"Well-structured category links related to pet types along top and attractive images of individual products. Overall quite plain, but organised.",-,-,-,7.0,5.0,7.0,3.0,6.0,3.0,4.0,5.0,7.0,4.0,False
527,10,6,10s,149.0,1.0,"Looks like some sort of news website, but not sure.",0.5,0.0,Very crowded with text and unattractive. Lots of news articles everywhere with no real structure that can be determined with any immediacy. ,-,-,-,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,False
528,11,1,10s,86.0,1.0,sells sustainable clothing ,1.0,0.0,it was a clothing website and it has pictures of different people with different ages and genders ,-,-,-,7.0,6.0,6.0,7.0,6.0,6.0,3.0,6.0,7.0,4.0,False
529,11,2,10s,100.0,1.0,it provides contact lenses and different types of glasses,1.0,1.0,it had a few pictures of people wearing different types of glasses in different setting and they were trying to sell it to you ,-,-,-,6.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,False
530,11,3,10s,119.0,1.0,activewear ,1.0,1.0,it was a clothing/outdoor website with a big leopard maybe on the front of the screen. in the background there were two people running/hiking up a hill. ,-,-,-,4.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,False
531,11,4,10s,84.0,1.0,it tells the weather ,1.0,1.0,it showed the weather and rainfall on a thursday in prague ,-,-,-,6.0,5.0,6.0,4.0,6.0,4.0,4.0,6.0,7.0,5.0,False
532,11,5,10s,122.0,1.0,it provides toys and supplies for pets ,1.0,1.0,it was a website selling different products for animals and pets. there were lots of different sections for different types of animals and sections for food and toys and other necessities ,-,-,-,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,False
533,11,6,10s,92.0,1.0,it provides new articles ,0.5,0.0,i think it had a list of articles down the centre of the page ,-,-,-,3.0,1.0,4.0,4.0,5.0,2.0,1.0,3.0,6.0,1.0,False
534,12,1,10s,146.0,1.0,"Sustainable fashion for men, women, children",1.0,1.0,"The name was so small at the top - I only looked out for it because you ask for the title in the follow-up questions. Very simple design, clealry laid out into 3 departments (men, women, children), didn't understand how it was 'sustainable' as no info on that on main page. ",-,-,-,7.0,5.0,6.0,5.0,6.0,4.0,2.0,4.0,6.0,3.0,False
535,12,2,10s,146.0,1.0,"Eyewear - glasses, sunglasses, contact lenses",1.0,1.0,"Seasonal advertising for summer, large photo of a family on a beach, not sure if they were wearing sunglasses so not really sure what they were promoting (contact lenses?) Don't know why there was a section for astronomy in the different pages??",-,-,-,6.0,5.0,4.0,4.0,6.0,4.0,2.0,4.0,5.0,4.0,False
536,12,3,10s,140.0,1.0,Outdoor clothing and equipment,1.0,1.0,"Big snow leopard as main photo (not sure why?), badly photoshopped onto two people running up a sunny mountain. Summer/fall offer, categories at bottom",-,-,-,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,False
537,12,4,10s,129.0,1.0,Provides info on weather for Prague,1.0,1.0,Mix of news (weather articles on the right hand side) and info (Prague weather map). Blue and white design with simple graphics to visualise weather changes. ,-,-,-,5.0,5.0,6.0,4.0,5.0,4.0,3.0,4.0,6.0,4.0,False
538,12,5,10s,301.0,1.0,Pet supplies,1.0,0.0,There was a lot of info on the page and it was a bit overwhelming. I wasn't really sure what it was selling - if it was a zoo or pet shop or pet products supplier. ,-,-,-,1.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,False
539,12,6,10s,140.0,1.0,Tech products,0.5,0.0,"It looked like a news site - most read articles on the right hand side, plain design (black lettering on white bakground, a few articles in dark green), pictures looked like click bait rather than actually related to the article e.g. woman gasping at phone",-,-,-,2.0,2.0,4.0,4.0,6.0,4.0,1.0,4.0,5.0,2.0,False
540,13,1,10s,96.0,1.0,sustainable clothing,1.0,1.0,"It was a simple design with pastel colours. There were sections for men, women and kids. ",-,-,-,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,False
541,13,2,10s,97.0,1.0,"glasses, sunglasses and eye examination",1.0,0.0,"The website was a bit confusing, it took me some time to realize what they say, mostly blue and white colors, not very well structured",-,-,-,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,False
542,13,3,10s,117.0,1.0,"shop with outdoor clothing, shoes and equipment",1.0,0.0,"It was mainly white and black colours, the main picture was snow leopard and some people hiking behind it.",-,-,-,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False
543,13,4,10s,123.0,1.0,"I dont know, I thought it is just weather forecast info",1.0,0.0,"It was mostly blue, showing the weather forecasts for the Czech Republic and Prague. ",-,-,-,5.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,False
544,13,5,10s,99.0,1.0,shop with stuff for pets,1.0,0.0,the website was relatively simple with a big picture in bright yellow and red colour showing some offer,-,-,-,5.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,False
545,13,6,10s,106.0,1.0,"I am not sure, probably provide information, articles about technology ",1.0,0.0,"The website seemed quite full of text, it was difficult to catch something in such a short time",-,-,-,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,False
546,14,1,10s,115.0,1.0,sustainable clothes,1.0,1.0,"Links to men's, woman's and children's wear clothing ranges with confirmation that clothes at this website are sustainable (although not sure in what way?)",-,-,-,4.0,5.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,4.0,False
547,14,2,10s,102.0,1.0,sunglasses,1.0,1.0,"Homepage for a gunglasses company, main image was focusing on vacation sun glasses with smaller images below around sports sunglasses. Option at the top to arrange an eye test.",-,-,-,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,False
548,14,3,10s,146.0,1.0,sports clothing and equipment,1.0,1.0,Home page for a sports equipment provider with images giving the impression they help for extreme sports such as mountain climbing. Menu with options of different products at the top with the main photo image linking to the latest Fall 2020 range.,-,-,-,6.0,5.0,6.0,5.0,7.0,5.0,4.0,5.0,6.0,4.0,False
549,14,4,10s,83.0,1.0,weather forecasts,1.0,0.0,Weather page for Prague (I think) with the option to search for weather forecasts in other locations.,-,-,-,6.0,4.0,6.0,4.0,6.0,4.0,4.0,4.0,6.0,3.0,False
550,14,5,10s,85.0,1.0,pet food,1.0,0.0,"Website for pet food with options including cats, dogs and birds at the top. Offer to pick up or have delivery in large font.",-,-,-,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,False
551,14,6,10s,107.0,1.0,news and blogs on tech products and services,1.0,0.0,A very busy page with lots of texts and various stories/items to link to. Nothing particularly stood out as there was so much going on. Not sure where to focus first.,-,-,-,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,False
552,15,1,10s,195.0,1.0,"Clothes for men, women and kids",1.0,0.0,"It was a very simple store-like website with a logo on the top left a navigation bar with a search box next to it and a basket icon.
The background was white and the main page had a main banner-like photo below that the page was split into three columns requiring men's women's and kids' clothing links.",-,-,-,6.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,6.0,4.0,False
553,15,2,10s,207.0,1.0,Eye glasses and contact lenses,1.0,0.0,"It was a very simple page with a white background and a navigation bar on the top.
The main page had a banner-like photo and below that, there was a 3-column split featuring sports glasses sunglases, and contact lenses links.",-,-,-,6.0,5.0,6.0,5.0,6.0,4.0,4.0,4.0,6.0,4.0,False
554,15,3,10s,191.0,1.0,Outdors clothing and equipment,1.0,0.0,"It was a simple white background page with a logo, some tabs and pictures, and also a banner-looking main image.
The main page was a grid-style layout with four columns featuring sections of items the company is operating.",-,-,-,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,False
555,15,4,10s,192.0,1.0,Information about the wheather,1.0,0.0,"It was a simple page with a white background.
It has a search bar and some plugins showing the day and the weather in the top right corner.
There was a navigation bar on the top and the main page had a weather map.
On the right-hand side, there was a widget area that had information and a day-to-day weather forecast.",-,-,-,6.0,4.0,6.0,4.0,6.0,2.0,4.0,5.0,6.0,5.0,False
556,15,5,10s,257.0,1.0,Pet food and items,1.0,0.0,"The page looked like a toy store page with many colors like red and yellow.
There was a search bar on the top with a call us number next to it. 
There was a navigation bar on top and some section cubes below.
All in all, it didn't seem well sorted just a simple grid style page",-,-,-,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,False
557,15,6,10s,221.0,1.0,Information about the tech industry,1.0,0.0,"It was a simple blog-style webpage with some photos and some links to articles.
It had a white background and on the top, there was a black bard with some links that were not very clear.",-,-,-,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,False
558,16,1,10s,161.0,1.0,Sustainable fashion wear ,1.0,0.0,"Models (a man with tattoos, a woman, a boy and a girl) wearing stripy tops ",-,-,-,6.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,False
559,16,2,10s,234.0,1.0,Eyewear (sport/sun glassses and contact lenses,1.0,1.0,"A woman running with sports sunglasses 
A happy family on a beach, wearing sunglasses
A woman putting contact lens on 
At first, it felt like a holiday/travel agency website",-,-,-,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,False
560,16,3,10s,202.0,1.0,Outdoor sports wear,1.0,0.0,"People hiking/running up a hill
Sections with the products to buy (shoes, clothes..)
The big cat",-,-,-,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,False
561,16,4,10s,143.0,1.0,Weather forecast info,1.0,0.0,"A map with weather icons...couldn't figure out which country/town it was..
Some info on the right hand side about icebergs",-,-,-,5.0,5.0,7.0,5.0,6.0,4.0,5.0,6.0,6.0,4.0,False
562,16,5,10s,188.0,1.0,Animal food and care product,1.0,1.0,It was not clear at first what it is that the company sold...whether it was just care product/accessories or actual pets too...the pets icons at the top were a bit misleading (without being able to click on them!),-,-,-,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False
563,16,6,10s,200.0,1.0,News about technology,1.0,0.0,"A picture of a woman in shock holding her glasses about her head.
Felt like a news website.
",-,-,-,4.0,4.0,6.0,4.0,4.0,4.0,6.0,5.0,6.0,6.0,False
564,17,1,10s,95.0,1.0,clothing for men women and kids,1.0,1.0,"There were 3 main categories, men women and children. above that was a girl wearing a hedgehog t shirt that was the main option. at the top there were different options showing a basket and a login page. there was also an audio button but i dont know what that would do. ",-,-,-,7.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,6.0,False
565,17,2,10s,100.0,1.0,it provides eyewear including glasses sunglasses and contact lenses,1.0,0.0,"it was a homepage with 3 main options glasses, sunglasses and contacts. there was a picture of a family at the beach. at the top of the website it showed you the nearest store which was in prague. ",-,-,-,7.0,6.0,7.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,False
566,17,3,10s,91.0,1.0,sporting clothes and outdoor things,1.0,0.0,there was a main page with a large picture of a snow leapard and some people on the mountain. the top of the page had a bar with different categories. below the picture were promoted sales options,-,-,-,5.0,4.0,5.0,3.0,6.0,5.0,4.0,5.0,6.0,5.0,False
567,17,4,10s,90.0,1.0,weather forecasting and news,1.0,0.0, the main thing on the page was a large map of the area showing the forecast and rain there was. on the right side were some links to news articles. at the top there was a banner offering different options,-,-,-,3.0,6.0,6.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,False
568,17,5,10s,202.0,1.0,it was selling pet care products for all kinds of pets like cats dog reptiles and fish,1.0,0.0,There were many categories of items. at the top you could choose what pet you had to show the relevant products. there was a featured area that showed things like pickup and delivery. there was cute pictures of animals on the headers,-,-,-,3.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,False
569,17,6,10s,96.0,1.0,it is a news website with tech articles and other categories,1.0,0.0,there was a main featured article in the middle. more articles on a list on the right hand side. the top had 2 different bars one for navigating between different websites and one for navigating between categories of tech live,-,-,-,3.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,False
570,18,1,10s,63.0,1.0,Clothing,1.0,0.0,A selection of sections navigating the user to clothing dependant on gender/ age.,-,-,-,7.0,6.0,7.0,5.0,7.0,4.0,4.0,5.0,7.0,5.0,False
571,18,2,10s,88.0,1.0,Glasses,1.0,1.0,Website selling a range of glasses for all genders. Blue theme.,-,-,-,6.0,5.0,6.0,5.0,7.0,4.0,3.0,5.0,7.0,3.0,False
572,18,3,10s,72.0,1.0,Outdoorsy Equipment,1.0,0.0,Large white cheetah imagery on the front page.,-,-,-,6.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,7.0,5.0,False
